stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
687,1.62667E+18,-2.501067,-0.170512,-0.303464,-2.501067,-0.170512,-0.303464,-2.399776,-0.126186,-0.343256
688,1.62667E+18,-2.538784,-0.169722,-0.322764,-2.538784,-0.169722,-0.322764,-2.416039,-0.126393,-0.342817
689,1.62667E+18,-2.576837,-0.164705,-0.347196,-2.576837,-0.164705,-0.347196,-2.435732,-0.126283,-0.342837
690,1.62667E+18,-2.624898,-0.175816,-0.346095,-2.624898,-0.175816,-0.346095,-2.458676,-0.125817,-0.343316
691,1.62667E+18,-2.639451,-0.174226,-0.329703,-2.639451,-0.174226,-0.329703,-2.484414,-0.125024,-0.3442
692,1.62667E+18,-2.640138,-0.141459,-0.338411,-2.640138,-0.141459,-0.338411,-2.512872,-0.123988,-0.345464
693,1.62667E+18,-2.661258,-0.111077,-0.357485,-2.661258,-0.111077,-0.357485,-2.543354,-0.122708,-0.347082
694,1.62667E+18,-2.704976,-0.092742,-0.345588,-2.704976,-0.092742,-0.345588,-2.57515,-0.121231,-0.348983
695,1.62667E+18,-2.766104,-0.085121,-0.329445,-2.766104,-0.085121,-0.329445,-2.60805,-0.119633,-0.351086
696,1.62667E+18,-2.834096,-0.080129,-0.334221,-2.834096,-0.080129,-0.334221,-2.640799,-0.117946,-0.353335
697,1.62667E+18,-2.893197,-0.088108,-0.351749,-2.893197,-0.088108,-0.351749,-2.672457,-0.116222,-0.355661
698,1.62667E+18,-2.930441,-0.102597,-0.360712,-2.930441,-0.102597,-0.360712,-2.702627,-0.114525,-0.357961
699,1.62667E+18,-2.942805,-0.105392,-0.377285,-2.942805,-0.105392,-0.377285,-2.730265,-0.112881,-0.360212
700,1.62667E+18,-2.933362,-0.1097,-0.406217,-2.933362,-0.1097,-0.406217,-2.755253,-0.111295,-0.362407
701,1.62667E+18,-2.912989,-0.082707,-0.421611,-2.912989,-0.082707,-0.421611,-2.779148,-0.109774,-0.364556
702,1.62667E+18,-2.879329,-0.056564,-0.417857,-2.879329,-0.056564,-0.417857,-2.801177,-0.108355,-0.366631
703,1.62667E+18,-2.837718,-0.01569,-0.421378,-2.837718,-0.01569,-0.421378,-2.821259,-0.107052,-0.368627
704,1.62667E+18,-2.8364,0.016596,-0.4601,-2.8364,0.016596,-0.4601,-2.840622,-0.105833,-0.370569
705,1.62667E+18,-2.861424,0.026182,-0.482384,-2.861424,0.026182,-0.482384,-2.858648,-0.104731,-0.37243
706,1.62667E+18,-2.888464,0.013786,-0.457581,-2.888464,0.013786,-0.457581,-2.87525,-0.103747,-0.374206
707,1.62667E+18,-2.923503,-0.012341,-0.431337,-2.923503,-0.012341,-0.431337,-2.89351,-0.103013,-0.37564
708,1.62667E+18,-2.971457,-0.052171,-0.425952,-2.971457,-0.052171,-0.425952,-2.913172,-0.102575,-0.376707
709,1.62667E+18,-3.02587,-0.101704,-0.412175,-3.02587,-0.101704,-0.412175,-2.933997,-0.102412,-0.37744
710,1.62667E+18,-3.074093,-0.1492,-0.397555,-3.074093,-0.1492,-0.397555,-2.960694,-0.102617,-0.377673
711,1.62667E+18,-3.079266,-0.171559,-0.39405,-3.079266,-0.171559,-0.39405,-2.993396,-0.103236,-0.377391
712,1.62667E+18,-3.065071,-0.136103,-0.413632,-3.065071,-0.136103,-0.413632,-3.031559,-0.104237,-0.376643
713,1.62667E+18,-3.075477,-0.097815,-0.429704,-3.075477,-0.097815,-0.429704,-3.077046,-0.106107,-0.376087
714,1.62667E+18,-3.112103,-0.09868,-0.402449,-3.112103,-0.09868,-0.402449,-3.129572,-0.10891,-0.37572
715,1.62667E+18,-3.164912,-0.104754,-0.366123,-3.164912,-0.104754,-0.366123,-3.188247,-0.112553,-0.375518
716,1.62667E+18,-3.239857,-0.107457,-0.363935,-3.239857,-0.107457,-0.363935,-3.252872,-0.116898,-0.375463
717,1.62667E+18,-3.335861,-0.119414,-0.371989,-3.335861,-0.119414,-0.371989,-3.322089,-0.121884,-0.375543
718,1.62667E+18,-3.440882,-0.138666,-0.378751,-3.440882,-0.138666,-0.378751,-3.394441,-0.127358,-0.375742
719,1.62667E+18,-3.547811,-0.138561,-0.413465,-3.547811,-0.138561,-0.413465,-3.469471,-0.132947,-0.376518
720,1.62667E+18,-3.679075,-0.153064,-0.468694,-3.679075,-0.153064,-0.468694,-3.544641,-0.13846,-0.377787
721,1.62667E+18,-3.817245,-0.246883,-0.508265,-3.817245,-0.246883,-0.508265,-3.61798,-0.143744,-0.379407
722,1.62667E+18,-3.914236,-0.256064,-0.510214,-3.914236,-0.256064,-0.510214,-3.688292,-0.148682,-0.381199
723,1.62667E+18,-3.978745,-0.250155,-0.498057,-3.978745,-0.250155,-0.498057,-3.75288,-0.153182,-0.383053
724,1.62667E+18,-3.995643,-0.226577,-0.495336,-3.995643,-0.226577,-0.495336,-3.810967,-0.157301,-0.384872
725,1.62667E+18,-3.98143,-0.169675,-0.468311,-3.98143,-0.169675,-0.468311,-3.86205,-0.161463,-0.386933
726,1.62667E+18,-3.960496,-0.154842,-0.433756,-3.960496,-0.154842,-0.433756,-3.904479,-0.165563,-0.389191
727,1.62667E+18,-3.953256,-0.173138,-0.415935,-3.953256,-0.173138,-0.415935,-3.938559,-0.169577,-0.391614
728,1.62667E+18,-3.973768,-0.202269,-0.426355,-3.973768,-0.202269,-0.426355,-3.96585,-0.173114,-0.393579
729,1.62667E+18,-3.994317,-0.241121,-0.450327,-3.994317,-0.241121,-0.450327,-3.986392,-0.176109,-0.395097
730,1.62667E+18,-3.997141,-0.266629,-0.460988,-3.997141,-0.266629,-0.460988,-4.000938,-0.178598,-0.39622
731,1.62667E+18,-3.986735,-0.288748,-0.458945,-3.986735,-0.288748,-0.458945,-4.009913,-0.181014,-0.397473
732,1.62667E+18,-3.954303,-0.310329,-0.443743,-3.954303,-0.310329,-0.443743,-4.01397,-0.183396,-0.398916
733,1.62667E+18,-3.893087,-0.28424,-0.42031,-3.893087,-0.28424,-0.42031,-4.013833,-0.185755,-0.400537
734,1.62667E+18,-3.834007,-0.243191,-0.397644,-3.834007,-0.243191,-0.397644,-4.005824,-0.187919,-0.402123
735,1.62667E+18,-3.801505,-0.217737,-0.385802,-3.801505,-0.217737,-0.385802,-3.990156,-0.189888,-0.403699
736,1.62667E+18,-3.788282,-0.173775,-0.390907,-3.788282,-0.173775,-0.390907,-3.967667,-0.191681,-0.40527
737,1.62667E+18,-3.799284,-0.151824,-0.393666,-3.799284,-0.151824,-0.393666,-3.93892,-0.19279,-0.406075
738,1.62667E+18,-3.824618,-0.179272,-0.388698,-3.824618,-0.179272,-0.388698,-3.904285,-0.193094,-0.406072
739,1.62667E+18,-3.827761,-0.194544,-0.390963,-3.827761,-0.194544,-0.390963,-3.864653,-0.192663,-0.405363
740,1.62667E+18,-3.78473,-0.183978,-0.411317,-3.78473,-0.183978,-0.411317,-3.820134,-0.192216,-0.404824
741,1.62667E+18,-3.716076,-0.190163,-0.443226,-3.716076,-0.190163,-0.443226,-3.771347,-0.191758,-0.404447
742,1.62667E+18,-3.62124,-0.189915,-0.46472,-3.62124,-0.189915,-0.46472,-3.718938,-0.191295,-0.404208
743,1.62667E+18,-3.51521,-0.159026,-0.459193,-3.51521,-0.159026,-0.459193,-3.657492,-0.190671,-0.403869
744,1.62667E+18,-3.417966,-0.119683,-0.443074,-3.417966,-0.119683,-0.443074,-3.587389,-0.189877,-0.403421
745,1.62667E+18,-3.356218,-0.06825,-0.430937,-3.356218,-0.06825,-0.430937,-3.509606,-0.188938,-0.402871
746,1.62667E+18,-3.327983,-0.060988,-0.436803,-3.327983,-0.060988,-0.436803,-3.42316,-0.186931,-0.400921
747,1.62667E+18,-3.287999,-0.064787,-0.436601,-3.287999,-0.064787,-0.436601,-3.329409,-0.183799,-0.397591
748,1.62667E+18,-3.216028,-0.07565,-0.422079,-3.216028,-0.07565,-0.422079,-3.229852,-0.179679,-0.393069
749,1.62667E+18,-3.118821,-0.100802,-0.408159,-3.118821,-0.100802,-0.408159,-3.123831,-0.174607,-0.387555
750,1.62667E+18,-3.001615,-0.1124,-0.402856,-3.001615,-0.1124,-0.402856,-3.014301,-0.168684,-0.381204
751,1.62667E+18,-2.863227,-0.110637,-0.396437,-2.863227,-0.110637,-0.396437,-2.90385,-0.162134,-0.374259
752,1.62667E+18,-2.684021,-0.102931,-0.39319,-2.684021,-0.102931,-0.39319,-2.792216,-0.15457,-0.367442
753,1.62667E+18,-2.500098,-0.076142,-0.393429,-2.500098,-0.076142,-0.393429,-2.685884,-0.146282,-0.361107
754,1.62667E+18,-2.359883,-0.03624,-0.387945,-2.359883,-0.03624,-0.387945,-2.590432,-0.137658,-0.355564
755,1.62667E+18,-2.301883,-0.01958,-0.376818,-2.301883,-0.01958,-0.376818,-2.506622,-0.128999,-0.351021
756,1.62667E+18,-2.29492,-0.004698,-0.368882,-2.29492,-0.004698,-0.368882,-2.437371,-0.120566,-0.347485
757,1.62667E+18,-2.310575,0.025869,-0.366107,-2.310575,0.025869,-0.366107,-2.382134,-0.112422,-0.344838
758,1.62667E+18,-2.343446,0.04114,-0.361754,-2.343446,0.04114,-0.361754,-2.3378,-0.104176,-0.343029
759,1.62667E+18,-2.378933,0.040792,-0.355519,-2.378933,0.040792,-0.355519,-2.304109,-0.096214,-0.34191
760,1.62667E+18,-2.41214,0.022691,-0.349285,-2.41214,0.022691,-0.349285,-2.279537,-0.088641,-0.341341
761,1.62667E+18,-2.434923,-0.000198,-0.357402,-2.434923,-0.000198,-0.357402,-2.262252,-0.08113,-0.341189
762,1.62667E+18,-2.451248,-0.028087,-0.379465,-2.451248,-0.028087,-0.379465,-2.25021,-0.074107,-0.341239
763,1.62667E+18,-2.460379,-0.054879,-0.377527,-2.460379,-0.054879,-0.377527,-2.241706,-0.067675,-0.341377
764,1.62667E+18,-2.461591,-0.08447,-0.35706,-2.461591,-0.08447,-0.35706,-2.242742,-0.062,-0.340841
765,1.62667E+18,-2.421692,-0.095184,-0.343763,-2.421692,-0.095184,-0.343763,-2.252483,-0.057474,-0.339493
766,1.62667E+18,-2.351711,-0.072851,-0.343874,-2.351711,-0.072851,-0.343874,-2.269821,-0.054078,-0.337405
767,1.62667E+18,-2.300143,-0.049143,-0.356751,-2.300143,-0.049143,-0.356751,-2.297269,-0.051206,-0.33495
768,1.62667E+18,-2.292095,-0.036958,-0.337956,-2.292095,-0.036958,-0.337956,-2.333964,-0.049099,-0.332053
769,1.62667E+18,-2.319628,-0.052906,-0.297757,-2.319628,-0.052906,-0.297757,-2.378755,-0.047737,-0.328755
770,1.62667E+18,-2.350537,-0.067719,-0.282288,-2.350537,-0.067719,-0.282288,-2.432797,-0.047149,-0.324633
771,1.62667E+18,-2.395082,-0.079873,-0.290617,-2.395082,-0.079873,-0.290617,-2.494884,-0.047513,-0.319657
772,1.62667E+18,-2.484513,-0.101955,-0.292113,-2.484513,-0.101955,-0.292113,-2.563853,-0.048774,-0.313914
773,1.62667E+18,-2.627307,-0.137664,-0.294236,-2.627307,-0.137664,-0.294236,-2.640584,-0.050733,-0.307464
774,1.62667E+18,-2.762931,-0.151294,-0.305489,-2.762931,-0.151294,-0.305489,-2.723138,-0.05343,-0.300371
775,1.62667E+18,-2.88653,-0.121616,-0.32237,-2.88653,-0.121616,-0.32237,-2.809819,-0.05676,-0.292761
776,1.62667E+18,-3.012553,-0.078056,-0.344123,-3.012553,-0.078056,-0.344123,-2.900699,-0.060577,-0.284813
777,1.62667E+18,-3.1328,-0.043766,-0.35141,-3.1328,-0.043766,-0.35141,-2.992776,-0.064766,-0.276708
778,1.62667E+18,-3.256441,-0.031687,-0.324937,-3.256441,-0.031687,-0.324937,-3.083678,-0.069154,-0.268617
779,1.62667E+18,-3.379297,-0.043969,-0.294831,-3.379297,-0.043969,-0.294831,-3.172755,-0.072562,-0.261463
780,1.62667E+18,-3.481603,-0.070241,-0.289083,-3.481603,-0.070241,-0.289083,-3.25505,-0.074573,-0.255628
781,1.62667E+18,-3.534844,-0.079994,-0.309372,-3.534844,-0.079994,-0.309372,-3.327588,-0.075031,-0.251304
782,1.62667E+18,-3.542779,-0.070595,-0.336162,-3.542779,-0.070595,-0.336162,-3.39242,-0.074236,-0.248172
783,1.62667E+18,-3.532069,-0.05982,-0.369327,-3.532069,-0.05982,-0.369327,-3.448696,-0.072173,-0.24627
784,1.62667E+18,-3.528499,-0.071015,-0.413394,-3.528499,-0.071015,-0.413394,-3.497053,-0.069022,-0.245412
785,1.62667E+18,-3.522874,-0.058833,-0.43645,-3.522874,-0.058833,-0.43645,-3.537533,-0.065612,-0.245367
786,1.62667E+18,-3.492695,-0.050744,-0.427008,-3.492695,-0.050744,-0.427008,-3.570435,-0.062084,-0.246088
787,1.62667E+18,-3.441896,-0.007998,-0.417198,-3.441896,-0.007998,-0.417198,-3.596667,-0.058576,-0.247417
788,1.62667E+18,-3.426646,0.029089,-0.427055,-3.426646,0.029089,-0.427055,-3.61679,-0.055328,-0.249115
789,1.62667E+18,-3.458191,0.039848,-0.436724,-3.458191,0.039848,-0.436724,-3.631759,-0.05248,-0.251109
790,1.62667E+18,-3.513776,0.008902,-0.414602,-3.513776,0.008902,-0.414602,-3.642444,-0.050055,-0.253317
791,1.62667E+18,-3.54775,-0.041882,-0.381496,-3.54775,-0.041882,-0.381496,-3.649407,-0.047919,-0.255749
792,1.62667E+18,-3.545834,-0.077181,-0.378924,-3.545834,-0.077181,-0.378924,-3.653538,-0.046071,-0.258273
793,1.62667E+18,-3.5257,-0.090179,-0.395572,-3.5257,-0.090179,-0.395572,-3.655496,-0.044473,-0.26084
794,1.62667E+18,-3.514724,-0.107091,-0.405338,-3.514724,-0.107091,-0.405338,-3.655824,-0.042965,-0.263476
795,1.62667E+18,-3.488514,-0.107588,-0.393945,-3.488514,-0.107588,-0.393945,-3.654987,-0.041601,-0.266112
796,1.62667E+18,-3.458149,-0.079888,-0.378632,-3.458149,-0.079888,-0.378632,-3.653388,-0.040371,-0.268713
797,1.62667E+18,-3.441263,-0.025365,-0.377237,-3.441263,-0.025365,-0.377237,-3.651243,-0.039218,-0.271383
798,1.62667E+18,-3.458237,0.003232,-0.359636,-3.458237,0.003232,-0.359636,-3.648901,-0.038169,-0.274036
799,1.62667E+18,-3.495146,0.001506,-0.335092,-3.495146,0.001506,-0.335092,-3.646522,-0.037221,-0.276653
800,1.62667E+18,-3.530301,0.000737,-0.328423,-3.530301,0.000737,-0.328423,-3.643807,-0.036301,-0.27935
801,1.62667E+18,-3.552991,-0.003176,-0.342137,-3.552991,-0.003176,-0.342137,-3.640994,-0.035434,-0.282045
802,1.62667E+18,-3.563724,-0.00417,-0.35561,-3.563724,-0.00417,-0.35561,-3.638188,-0.034623,-0.284715
803,1.62667E+18,-3.576743,-0.011584,-0.363363,-3.576743,-0.011584,-0.363363,-3.63509,-0.033796,-0.28745
804,1.62667E+18,-3.589381,-0.029471,-0.381968,-3.589381,-0.029471,-0.381968,-3.631956,-0.032974,-0.29017
805,1.62667E+18,-3.60008,-0.053137,-0.396409,-3.60008,-0.053137,-0.396409,-3.628886,-0.032162,-0.292849
806,1.62667E+18,-3.593563,-0.06929,-0.413198,-3.593563,-0.06929,-0.413198,-3.625619,-0.031348,-0.295602
807,1.62667E+18,-3.57533,-0.037955,-0.436563,-3.57533,-0.037955,-0.436563,-3.622395,-0.030549,-0.298354
808,1.62667E+18,-3.556843,-0.017488,-0.445013,-3.556843,-0.017488,-0.445013,-3.619307,-0.029773,-0.30108
809,1.62667E+18,-3.527389,0.026988,-0.414329,-3.527389,0.026988,-0.414329,-3.615957,-0.029026,-0.303871
810,1.62667E+18,-3.513159,0.066781,-0.376614,-3.513159,0.066781,-0.376614,-3.612569,-0.028331,-0.306659
811,1.62667E+18,-3.527591,0.074504,-0.372452,-3.527591,0.074504,-0.372452,-3.609228,-0.027695,-0.309423
812,1.62667E+18,-3.563269,0.060528,-0.397716,-3.563269,0.060528,-0.397716,-3.604476,-0.027027,-0.312172
813,1.62667E+18,-3.59056,0.035292,-0.424383,-3.59056,0.035292,-0.424383,-3.598358,-0.026345,-0.314837
814,1.62667E+18,-3.59516,0.013341,-0.437417,-3.59516,0.013341,-0.437417,-3.591032,-0.025657,-0.317403
815,1.62667E+18,-3.576893,-0.007567,-0.446867,-3.576893,-0.007567,-0.446867,-3.582141,-0.024832,-0.319808
816,1.62667E+18,-3.542213,-0.024325,-0.458798,-3.542213,-0.024325,-0.458798,-3.571796,-0.023881,-0.321985
817,1.62667E+18,-3.509968,-0.031719,-0.454151,-3.509968,-0.031719,-0.454151,-3.560206,-0.022819,-0.323938
818,1.62667E+18,-3.482312,-0.04979,-0.437065,-3.482312,-0.04979,-0.437065,-3.546908,-0.02186,-0.326058
819,1.62667E+18,-3.434898,-0.047663,-0.425809,-3.434898,-0.047663,-0.425809,-3.532107,-0.02105,-0.328292
820,1.62667E+18,-3.37201,-0.004923,-0.41585,-3.37201,-0.004923,-0.41585,-3.516063,-0.02039,-0.330612
821,1.62667E+18,-3.31834,0.043936,-0.405323,-3.31834,0.043936,-0.405323,-3.497676,-0.019611,-0.332779
822,1.62667E+18,-3.2802,0.071532,-0.394925,-3.2802,0.071532,-0.394925,-3.477182,-0.018732,-0.334733
823,1.62667E+18,-3.255521,0.090292,-0.381875,-3.255521,0.090292,-0.381875,-3.454914,-0.017779,-0.336486
824,1.62667E+18,-3.242194,0.085104,-0.366591,-3.242194,0.085104,-0.366591,-3.430884,-0.01674,-0.338087
825,1.62667E+18,-3.225532,0.064494,-0.351646,-3.225532,0.064494,-0.351646,-3.405564,-0.01565,-0.339486
826,1.62667E+18,-3.207414,0.050063,-0.351477,-3.207414,0.050063,-0.351477,-3.379284,-0.01453,-0.340696
827,1.62667E+18,-3.181403,0.033359,-0.367369,-3.181403,0.033359,-0.367369,-3.351238,-0.013222,-0.341592
828,1.62667E+18,-3.140878,0.032473,-0.378349,-3.140878,0.032473,-0.378349,-3.321984,-0.011753,-0.34213
829,1.62667E+18,-3.094696,0.04191,-0.381904,-3.094696,0.04191,-0.381904,-3.291874,-0.010149,-0.342337
830,1.62667E+18,-3.048458,0.051285,-0.383965,-3.048458,0.051285,-0.383965,-3.260272,-0.008395,-0.342305
831,1.62667E+18,-3.017174,0.041168,-0.376225,-3.017174,0.041168,-0.376225,-3.227974,-0.006533,-0.342012
832,1.62667E+18,-2.99248,0.023749,-0.356517,-2.99248,0.023749,-0.356517,-3.195469,-0.004597,-0.341495
833,1.62667E+18,-2.965698,0.012921,-0.34004,-2.965698,0.012921,-0.34004,-3.162522,-0.002715,-0.34106
834,1.62667E+18,-2.927753,0.009972,-0.336197,-2.927753,0.009972,-0.336197,-3.130142,-0.00096,-0.340705
835,1.62667E+18,-2.884269,0.019537,-0.33737,-2.884269,0.019537,-0.33737,-3.098753,0.000653,-0.34043
836,1.62667E+18,-2.846257,0.033503,-0.341412,-2.846257,0.033503,-0.341412,-3.067465,0.002254,-0.340209
837,1.62667E+18,-2.81438,0.045274,-0.345577,-2.81438,0.045274,-0.345577,-3.037262,0.003781,-0.340033
838,1.62667E+18,-2.788533,0.052918,-0.349156,-2.788533,0.052918,-0.349156,-3.008436,0.005221,-0.339893
839,1.62667E+18,-2.768935,0.05483,-0.355321,-2.768935,0.05483,-0.355321,-2.980086,0.006658,-0.339813
840,1.62667E+18,-2.750299,0.050431,-0.362361,-2.750299,0.050431,-0.362361,-2.953164,0.008037,-0.339782
841,1.62667E+18,-2.727189,0.048648,-0.3666,-2.727189,0.048648,-0.3666,-2.927927,0.009345,-0.339791
842,1.62667E+18,-2.696105,0.04556,-0.366787,-2.696105,0.04556,-0.366787,-2.903531,0.010691,-0.33985
843,1.62667E+18,-2.661288,0.045364,-0.363155,-2.661288,0.045364,-0.363155,-2.880846,0.012032,-0.339951
844,1.62667E+18,-2.633603,0.052181,-0.361987,-2.633603,0.052181,-0.361987,-2.860046,0.013352,-0.340085
845,1.62667E+18,-2.616083,0.05694,-0.367635,-2.616083,0.05694,-0.367635,-2.84023,0.014745,-0.340258
846,1.62667E+18,-2.602958,0.059123,-0.370258,-2.602958,0.059123,-0.370258,-2.822173,0.016169,-0.340462
847,1.62667E+18,-2.593984,0.070248,-0.362171,-2.593984,0.070248,-0.362171,-2.80599,0.017602,-0.340689
848,1.62667E+18,-2.590456,0.087885,-0.35154,-2.590456,0.087885,-0.35154,-2.790886,0.019688,-0.341344
849,1.62667E+18,-2.614126,0.107127,-0.352726,-2.614126,0.107127,-0.352726,-2.777505,0.022434,-0.342425
850,1.62667E+18,-2.664702,0.120959,-0.369204,-2.664702,0.120959,-0.369204,-2.76589,0.025763,-0.34388
851,1.62667E+18,-2.720492,0.148274,-0.383607,-2.720492,0.148274,-0.383607,-2.756517,0.031561,-0.34707
852,1.62667E+18,-2.776843,0.153392,-0.373463,-2.776843,0.153392,-0.373463,-2.750052,0.039954,-0.351987
