time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum,,,time,oldX
1.63E+18,-1.672008,0.243055,-0.273633,-3.580141055,-0.261650369,-0.355260123,,,,
1.63E+18,-1.582665,0.261834,-0.471256,-3.596860921,-0.25921985,-0.357996418,,,,
1.63E+18,-1.441363,0.191532,-0.670259,-3.612687774,-0.256601476,-0.362709039,,,,
1.63E+18,-1.255869,0.210818,-0.824459,-3.627101219,-0.254686181,-0.369411543,,,,
1.63E+18,-1.036307,0.438723,-0.898984,-3.63966007,-0.252577974,-0.377656238,,,,
1.63E+18,-0.830428,0.721886,-0.873607,-3.650023007,-0.2481908,-0.386645963,,,,
1.63E+18,-0.637743,0.950262,-0.762971,-3.658327393,-0.240971848,-0.395382145,,,,
1.63E+18,-0.474834,1.058106,-0.59802,-3.664704742,-0.231469349,-0.403011758,,,,
1.63E+18,-0.345034,1.128373,-0.411217,-3.669453143,-0.220888154,-0.408992034,,,,
1.63E+18,-0.234345,1.158445,-0.230174,-3.672903438,-0.209604568,-0.413104151,,,,
1.63E+18,-0.196995,1.124952,-0.087965,-3.675246918,-0.19801997,-0.415405921,,,,
1.63E+18,-0.235916,1.023252,0.05997,-3.677216843,-0.186770594,-0.41628556,,,,
1.63E+18,-0.350113,0.851564,0.166469,-3.679576033,-0.176537943,-0.415685852,,,,
1.63E+18,-0.507489,0.558104,0.217957,-3.683077119,-0.168022412,-0.414021183,,,,
1.63E+18,-0.64441,0.156975,0.180711,-3.688152074,-0.162441301,-0.411841585,,,,
1.63E+18,-0.754942,-0.245882,0.086848,-3.694596091,-0.160871571,-0.410034499,,,,
1.63E+18,-0.824895,-0.618388,-0.020543,-3.702145608,-0.163330422,-0.409166007,,,,
1.63E+18,-0.826832,-0.918549,-0.13371,-3.710394452,-0.169514223,-0.409371435,,,,
1.63E+18,-0.778103,-1.133539,-0.237557,-3.718662878,-0.178699831,-0.410708552,,,,
1.63E+18,-0.718936,-1.215953,-0.301366,-3.726443808,-0.190035076,-0.413084092,,,,
1.63E+18,-0.637726,-1.196319,-0.354599,-3.73363326,-0.202194761,-0.41609779,,,,
1.63E+18,-0.531366,-1.112351,-0.397411,-3.740010439,-0.214157798,-0.419643735,,,,
1.63E+18,-0.4112,-1.041857,-0.42031,-3.745324167,-0.22528145,-0.423617896,,,,
1.63E+18,-0.277961,-0.955742,-0.435861,-3.749436114,-0.235699887,-0.427820942,,,,
1.63E+18,-0.191672,-0.837671,-0.45122,-3.75221576,-0.245257429,-0.432179608,,,,
1.63E+18,-0.156137,-0.707225,-0.476248,-3.754132455,-0.253634032,-0.43669175,,,,
1.63E+18,-0.163258,-0.592696,-0.513528,-3.755693845,-0.260706373,-0.441454291,,,,
1.63E+18,-0.231745,-0.574004,-0.511451,-3.757326404,-0.266633257,-0.446589505,,,,
1.63E+18,-0.309482,-0.616817,-0.475881,-3.759643884,-0.27237337,-0.451704081,,,,
1.63E+18,-0.30182,-0.682284,-0.399349,-3.762738664,-0.278541461,-0.45646283,,,,
1.63E+18,-0.18977,-0.700662,-0.280387,-3.765756903,-0.285364389,-0.460456371,,,,
1.63E+18,-0.054664,-0.56711,-0.134495,-3.767654579,-0.292370919,-0.463260205,,,,
1.63E+18,0.009791,-0.204291,0.014975,-3.768201226,-0.298042092,-0.464605172,,,,
1.63E+18,-0.038537,0.137776,0.117024,-3.768103317,-0.300084975,-0.464455424,,,,
1.63E+18,-0.220365,0.350584,0.175982,-3.768488692,-0.298707198,-0.463285169,,,,
1.63E+18,-0.490734,0.408424,0.186244,-3.770692314,-0.295201403,-0.461525372,,,,
1.63E+18,-0.773059,0.482426,0.151111,-3.775599716,-0.29111711,-0.459662908,,,,
1.63E+18,-1.008888,0.360288,0.105575,-3.783330207,-0.286292912,-0.458151817,,,,
1.63E+18,-1.208379,0.004468,0.089239,-3.793419217,-0.282689986,-0.457096053,,,,
1.63E+18,-1.348668,-0.296549,0.086149,-3.805502852,-0.282645307,-0.456203675,,,,
1.63E+18,-1.370432,-0.5473,0.084875,-3.818989705,-0.285610835,-0.455342174,,,,
1.63E+18,-1.287041,-0.60453,0.078854,-3.832693849,-0.291083765,-0.454493435,,,,
1.63E+18,-1.146664,-0.443471,0.081053,-3.845564424,-0.297129142,-0.453704885,,,,
1.63E+18,-0.975255,-0.234642,0.049183,-3.857030917,-0.301563795,-0.452894365,,,,
1.63E+18,-0.754314,0.016336,-0.034872,-3.866783592,-0.303910245,-0.452402529,,,,
1.63E+18,-0.44738,0.415458,-0.167779,-3.874326635,-0.303746887,-0.452751244,,,,
1.63E+18,-0.135158,0.835192,-0.293756,-3.878800493,-0.299592254,-0.454429056,,,,
1.63E+18,0.113167,1.223074,-0.365978,-3.880152055,-0.291240441,-0.457366578,,,,
1.63E+18,0.283197,1.516447,-0.392769,-3.879020371,-0.279009544,-0.461026405,,,,
1.63E+18,0.351823,1.624448,-0.370917,-3.876188437,-0.263845269,-0.464954045,,,,
1.63E+18,0.298765,1.564915,-0.298748,-3.872670162,-0.247600581,-0.468663262,,,,
1.63E+18,0.133256,1.402006,-0.191934,-3.86968255,-0.231951631,-0.471650704,,,,
1.63E+18,-0.084177,1.196702,-0.095068,-3.868349973,-0.217931391,-0.473570069,,,,
1.63E+18,-0.350357,0.979514,-0.030473,-3.869191733,-0.205964525,-0.474520736,,,,
1.63E+18,-0.640449,0.720053,0.002601,-3.872695347,-0.196169259,-0.47482547,,,,
1.63E+18,-0.930295,0.437205,0.015516,-3.879099755,-0.188968821,-0.474799461,,,,
1.63E+18,-1.216774,0.093043,0.042691,-3.888402824,-0.184596715,-0.474644299,,,,
1.63E+18,-1.439425,-0.266215,0.089658,-3.900570409,-0.183666297,-0.474217394,,,,
1.63E+18,-1.595702,-0.604006,0.150081,-3.914964843,-0.186328481,-0.473320803,,,,
1.63E+18,-1.655567,-0.833011,0.197362,-3.930921659,-0.192368464,-0.471820012,,,,
1.63E+18,-1.637363,-0.96117,0.227591,-3.947477541,-0.200698681,-0.469846367,,,,
1.63E+18,-1.553116,-0.957959,0.204745,-3.963850961,-0.210310258,-0.467570486,,,,
1.63E+18,-1.415654,-0.862036,0.112417,-3.97938232,-0.21988997,-0.465523009,,,,
1.63E+18,-1.26758,-0.733928,-0.02056,-3.993538679,-0.22851022,-0.464398854,,,,
1.63E+18,-1.154291,-0.591318,-0.18223,-4.006214641,-0.235849594,-0.464604456,,,,
1.63E+18,-1.087078,-0.507367,-0.350514,-4.017757403,-0.241762698,-0.466426733,,,,
1.63E+18,-1.045941,-0.588298,-0.496721,-4.028628322,-0.246836433,-0.469931918,,,,
1.63E+18,-0.989096,-0.779639,-0.552833,-4.039087598,-0.252719338,-0.474899064,,,,
1.63E+18,-0.894795,-0.951274,-0.514732,-4.048978685,-0.260515828,-0.480427465,,,,
1.63E+18,-0.760684,-0.980351,-0.372174,-4.05792652,-0.270028446,-0.485574719,,,,
1.63E+18,-0.562083,-0.89785,-0.155352,-4.065533458,-0.279832081,-0.489296507,,,,
1.63E+18,-0.367479,-0.665424,0.048206,-4.071154216,-0.288810467,-0.490850007,,,,
1.63E+18,-0.201184,-0.3513,0.206106,-4.074829053,-0.295464792,-0.490367941,,,,
1.63E+18,-0.043179,-0.073182,0.258431,-4.076840867,-0.298977747,-0.488306907,,,,
1.63E+18,0.085888,0.15989,0.227783,-4.077272663,-0.299709576,-0.485722564,,,,
1.63E+18,0.147009,0.236911,0.11596,-4.076413794,-0.298110697,-0.483444763,,,,
1.63E+18,0.1886,0.112661,-0.036181,-4.074943685,-0.295741556,-0.482285149,,,,
1.63E+18,0.249565,-0.094597,-0.199561,-4.073057709,-0.294614961,-0.482646954,,,,
1.63E+18,0.324143,-0.222006,-0.320879,-4.070562027,-0.295560943,-0.484642589,,,,
1.63E+18,0.419368,-0.130952,-0.358875,-4.067320639,-0.297780974,-0.487851338,,,,
1.63E+18,0.526409,-0.081891,-0.31854,-4.063126905,-0.299090511,-0.491440134,,,,
1.63E+18,0.582085,0.010385,-0.201202,-4.057862882,-0.299909411,-0.494625494,,,,
1.63E+18,0.586535,0.04393,-0.061453,-4.052041958,-0.299805559,-0.496637539,,,,
1.63E+18,0.618562,0.014626,0.035692,-4.046176683,-0.299366265,-0.497252061,,,,
1.63E+18,0.682546,-0.009372,0.069237,-4.039990984,-0.299220003,-0.496895137,,,,
1.63E+18,0.760475,0.038205,0.048346,-4.033165611,-0.299313722,-0.496202776,,,,
1.63E+18,0.852524,0.253666,-0.002548,-4.025560764,-0.298931667,-0.49571931,,,,
1.63E+18,0.940139,0.360952,-0.069534,-4.017035633,-0.296395039,-0.495744789,,,,
1.63E+18,0.976232,0.500246,-0.121876,-4.007634122,-0.292785473,-0.496440138,,,,
1.63E+18,0.97913,0.565853,-0.140394,-3.997871927,-0.287783077,-0.497658882,,,,
1.63E+18,0.9437,0.643503,-0.14577,-3.988080502,-0.282124475,-0.49906284,,,,
1.63E+18,0.861844,0.668252,-0.13535,-3.978643623,-0.275689527,-0.500520522,,,,
1.63E+18,0.747699,0.670974,-0.119433,-3.970025073,-0.269006922,-0.501874039,,,,
1.63E+18,0.614705,0.730176,-0.092956,-3.962548178,-0.262297268,-0.503068354,,,,
1.63E+18,0.514732,0.773722,-0.070825,-3.95640105,-0.254995414,-0.503997926,,,,
1.63E+18,0.426855,0.831126,-0.066218,-3.951253795,-0.247258293,-0.504706167,,,,
1.63E+18,0.347617,0.939825,-0.073496,-3.946985191,-0.238946927,-0.505368355,,,,
1.63E+18,0.303286,0.95843,-0.094073,-3.943509065,-0.229548797,-0.506103306,,,,
1.63E+18,0.301453,0.918916,-0.110148,-3.940476167,-0.219964374,-0.507044048,,,,
1.63E+18,0.337477,0.826518,-0.109868,-3.937461675,-0.210775332,-0.508145514,,,,
1.63E+18,0.388126,0.664831,-0.07847,-3.934086862,-0.202510046,-0.509244208,,,,
1.63E+18,0.465235,0.472356,-0.030456,-3.930205652,-0.195861821,-0.510028898,,,,
1.63E+18,0.575418,0.233089,0.016109,-3.925553242,-0.191138201,-0.510333462,,,,
1.63E+18,0.685024,0.003997,0.055781,-3.919799136,-0.188807341,-0.510172374,,,,
1.63E+18,0.800146,-0.148894,0.061523,-3.912948808,-0.18876737,-0.509614557,,,,
1.63E+18,0.962619,-0.284419,0.016528,-3.90494745,-0.190256291,-0.508999334,,,,
1.63E+18,1.1508,-0.449457,-0.050562,-3.895321137,-0.193100517,-0.508834052,,,,
1.63E+18,1.350222,-0.611319,-0.126013,-3.883813285,-0.19759503,-0.509339666,,,,
1.63E+18,1.558439,-0.740421,-0.181828,-3.870310892,-0.203708298,-0.510599812,,,,
1.63E+18,1.748593,-0.822539,-0.171496,-3.854726701,-0.211112413,-0.512418069,,,,
1.63E+18,1.931765,-0.787562,-0.10177,-3.837240547,-0.219337909,-0.514133051,,,,
1.63E+18,2.067622,-0.677746,0.015586,-3.817923145,-0.227213428,-0.515150738,,,,
1.63E+18,2.139494,-0.585767,0.170623,-3.79724666,-0.233990975,-0.514994876,,,,
1.63E+18,2.150193,-0.539411,0.337145,-3.775851994,-0.23984857,-0.513288667,,,,
1.63E+18,2.133665,-0.48782,0.484277,-3.754349789,-0.245242749,-0.509917174,,,,
1.63E+18,2.15042,-0.359381,0.582975,-3.733013412,-0.250120886,-0.505074466,,,,
1.63E+18,2.16742,-0.212581,0.6512,-3.711508936,-0.253714742,-0.499244642,,,,
1.63E+18,2.168641,-0.115576,0.704746,-3.689835014,-0.255840525,-0.492732725,,,,
1.63E+18,2.112739,-0.052185,0.754576,-3.668148326,-0.2569963,-0.485685175,,,,
1.63E+18,1.975311,-0.033947,0.79135,-3.647021207,-0.257518143,-0.478139511,,,,
1.63E+18,1.738296,0.009896,0.79971,-3.627267844,-0.257857618,-0.47022591,,,,
1.63E+18,1.438972,0.157254,0.753633,-3.609885106,-0.257758659,-0.462228912,,,,
1.63E+18,1.105212,0.433836,0.638407,-3.595495202,-0.256186099,-0.454692486,,,,
1.63E+18,0.817285,0.619173,0.471413,-3.584443224,-0.251847794,-0.448308498,,,,
1.63E+18,0.569344,0.58109,0.331438,-3.576270269,-0.245655985,-0.443594307,,,,
1.63E+18,0.357042,0.321437,0.272882,-3.570576902,-0.239845159,-0.44027997,,,,
1.63E+18,0.140935,-0.02152,0.278467,-3.567006436,-0.236630748,-0.437551115,,,,
1.63E+18,-0.071558,-0.319029,0.337355,-3.565597104,-0.236845945,-0.43476648,,,,
1.63E+18,-0.266948,-0.570862,0.439579,-3.566312693,-0.240036276,-0.431392887,,,,
1.63E+18,-0.391425,-0.725498,0.519515,-3.568982139,-0.245744823,-0.426997154,,,,
1.63E+18,-0.464275,-0.858667,0.508955,-3.572896439,-0.252999896,-0.421801937,,,,
1.63E+18,-0.473229,-1.009516,0.369643,-3.57753913,-0.261586456,-0.416712452,,,,
1.63E+18,-0.364285,-0.989113,0.136066,-3.582271481,-0.271681745,-0.413015975,,,,
1.63E+18,-0.169437,-0.674709,-0.127671,-3.585914284,-0.281572749,-0.411655332,,,,
1.63E+18,0.047386,-0.159715,-0.32615,-3.587608676,-0.288319925,-0.412932059,,,,
1.63E+18,0.28578,0.408756,-0.442947,-3.587134822,-0.289917055,-0.416193517,,,,
1.63E+18,0.502637,0.901393,-0.458411,-3.584276985,-0.285829442,-0.420623044,,,,
1.63E+18,0.665459,1.260686,-0.388179,-3.579250679,-0.276815628,-0.425207095,,,,
1.63E+18,0.734155,1.503392,-0.261642,-3.572596004,-0.264208606,-0.429088935,,,,
1.63E+18,0.688183,1.576591,-0.125053,-3.565254548,-0.249174879,-0.431705321,,,,
1.63E+18,0.583656,1.481854,-0.033842,-3.55837263,-0.233408767,-0.432955867,,,,
1.63E+18,0.438671,1.303796,0.026546,-3.552536145,-0.218590417,-0.433294283,,,,
1.63E+18,0.267123,1.153139,0.069848,-3.548149379,-0.20555229,-0.433028819,,,,
1.63E+18,0.083462,1.026009,0.115925,-3.545478183,-0.194021047,-0.432330348,,,,
1.63E+18,-0.093497,0.920452,0.143047,-3.544643552,-0.183760826,-0.431171084,,,,
1.63E+18,-0.268152,0.794474,0.155264,-3.54557851,-0.174556424,-0.429740632,,,,
1.63E+18,-0.437135,0.626992,0.151983,-3.548260065,-0.166611582,-0.428187972,,,,
1.63E+18,-0.57821,0.396958,0.151233,-3.552631359,-0.160341742,-0.426668161,,,,
1.63E+18,-0.705218,0.120271,0.170606,-3.558413533,-0.156372112,-0.425155812,,,,
1.63E+18,-0.808506,-0.194569,0.220103,-3.565465622,-0.155169417,-0.423449774,,,,
1.63E+18,-0.884254,-0.486004,0.279584,-3.573550786,-0.157115132,-0.421248716,,,,
1.63E+18,-0.926316,-0.670032,0.322345,-3.582393213,-0.16197511,-0.418452912,,,,
1.63E+18,-0.925216,-0.733579,0.349712,-3.591656491,-0.168675515,-0.41522942,,,,
1.63E+18,-0.88483,-0.715026,0.341212,-3.600908533,-0.176011212,-0.411732345,,,,
1.63E+18,-0.799256,-0.645789,0.300598,-3.609756946,-0.183161563,-0.408320181,,,,
1.63E+18,-0.710681,-0.543373,0.234363,-3.617749404,-0.18961937,-0.40531424,,,,
1.63E+18,-0.605647,-0.406452,0.161199,-3.624856305,-0.19505317,-0.40297058,,,,
1.63E+18,-0.460016,-0.274209,0.099239,-3.630912697,-0.199117638,-0.40135861,,,,
1.63E+18,-0.273074,-0.155998,0.058434,-3.635512916,-0.201859763,-0.400366208,,,,
1.63E+18,-0.102398,-0.044122,0.059673,-3.638254596,-0.203425993,-0.399779527,,,,
1.63E+18,0.043895,0.026494,0.079447,-3.639274474,-0.203865445,-0.399185187,,,,
1.63E+18,0.145857,-0.043895,0.095696,-3.63883553,-0.203600509,-0.398390728,,,,
1.63E+18,0.224432,-0.192911,0.075712,-3.637376941,-0.204039464,-0.397433755,,,,
1.63E+18,0.268606,-0.301506,0.030805,-3.63513265,-0.20596855,-0.396676645,,,,
1.63E+18,0.257471,-0.268554,-0.036931,-3.632446555,-0.208983648,-0.396368591,,,,
1.63E+18,0.230994,-0.071105,-0.138754,-3.629871878,-0.211669154,-0.396737896,,,,
1.63E+18,0.203645,0.14275,-0.283791,-3.627561909,-0.212380213,-0.398125454,,,,
1.63E+18,0.180066,0.144147,-0.406365,-3.625525485,-0.210952731,-0.400963328,,,,
1.63E+18,0.129992,-0.056618,-0.467347,-3.623724802,-0.209511243,-0.40502703,,,,
1.63E+18,0.069953,-0.327214,-0.458742,-3.622424898,-0.210077415,-0.40970044,,,,
1.63E+18,0.044995,-0.614304,-0.395265,-3.621725359,-0.213349597,-0.414287919,,,,
1.63E+18,0.09252,-0.75674,-0.281103,-3.621275415,-0.219492559,-0.418240518,,,,
1.63E+18,0.226561,-0.690382,-0.149906,-3.620350203,-0.227060056,-0.421051584,,,,
1.63E+18,0.431812,-0.516146,-0.002286,-3.618084622,-0.233963787,-0.422550625,,,,
1.63E+18,0.675268,-0.274924,0.171601,-3.613766447,-0.239125313,-0.422573485,,,,
1.63E+18,0.9182,0.002234,0.315678,-3.607013853,-0.241874518,-0.420857497,,,,
1.63E+18,1.13579,0.234084,0.408739,-3.597831736,-0.241852178,-0.417700677,,,,
1.63E+18,1.252885,0.373658,0.437886,-3.586473981,-0.239511368,-0.413613339,,,,
1.63E+18,1.257422,0.429735,0.388615,-3.573944971,-0.23577474,-0.409234423,,,,
1.63E+18,1.190192,0.447415,0.279357,-3.561370912,-0.231477445,-0.405348323,,,,
1.63E+18,1.058455,0.470192,0.131353,-3.54946884,-0.227003238,-0.402554717,,,,
1.63E+18,0.872787,0.545171,0.012252,-3.538884425,-0.222301378,-0.401241204,,,,
1.63E+18,0.653486,0.644201,-0.052779,-3.530156443,-0.216849598,-0.401118682,,,,
1.63E+18,0.484259,0.71843,-0.037996,-3.523621667,-0.210407671,-0.401646465,,,,
1.63E+18,0.401338,0.763931,0.037298,-3.518779015,-0.203223279,-0.40202643,,,,
1.63E+18,0.369416,0.818158,0.099501,-3.514765686,-0.195584066,-0.401653455,,,,
1.63E+18,0.347949,0.848597,0.124425,-3.511071479,-0.187402382,-0.400658432,,,,
1.63E+18,0.335574,0.857358,0.135228,-3.507592034,-0.17891652,-0.399414198,,,,
1.63E+18,0.324143,0.795399,0.123395,-3.504236251,-0.170342831,-0.398061901,,,,
1.63E+18,0.318854,0.750963,0.079639,-3.500994862,-0.162388942,-0.396827967,,,,
1.63E+18,0.335051,0.776096,-0.009948,-3.497806281,-0.154879216,-0.396031567,,,,
1.63E+18,0.350602,0.815488,-0.144182,-3.494455814,-0.147118356,-0.396131045,,,,
1.63E+18,0.3502,0.82479,-0.286321,-3.490949749,-0.138963371,-0.397572884,,,,
1.63E+18,0.329937,0.762307,-0.430782,-3.487447794,-0.130715577,-0.400436057,,,,
1.63E+18,0.2755,0.592522,-0.539551,-3.484148382,-0.123092409,-0.404743932,,,,
1.63E+18,0.183347,0.354459,-0.606834,-3.481393417,-0.117167265,-0.410139373,,,,
1.63E+18,0.067352,0.10095,-0.634165,-3.479559924,-0.11362263,-0.416207791,,,,
1.63E+18,-0.044262,-0.140726,-0.631286,-3.478886412,-0.112613143,-0.42254936,,,,
1.63E+18,-0.125367,-0.414044,-0.613064,-3.479329038,-0.114020421,-0.428862301,,,,
1.63E+18,-0.164113,-0.676629,-0.57636,-3.480582692,-0.118160808,-0.434992862,,,,
1.63E+18,-0.171967,-0.939895,-0.529864,-3.482223843,-0.124927184,-0.440756536,,,,
1.63E+18,-0.142227,-1.148462,-0.486493,-3.483943491,-0.134326014,-0.446055108,,,,
1.63E+18,-0.093148,-1.202986,-0.452424,-3.485365779,-0.145810781,-0.4509201,,,,
1.63E+18,-0.004939,-1.075036,-0.444623,-3.486297247,-0.157840487,-0.455444282,,,,
1.63E+18,0.114476,-0.828682,-0.472618,-3.486346638,-0.168590985,-0.459890569,,,,
1.63E+18,0.244346,-0.549674,-0.554648,-3.485201893,-0.176877698,-0.464616689,,,,
1.63E+18,0.325836,-0.345383,-0.633886,-3.482758401,-0.182374509,-0.47016324,,,,
1.63E+18,0.328122,-0.23363,-0.672388,-3.479500083,-0.185828295,-0.476502019,,,,
1.63E+18,0.273772,-0.243473,-0.656122,-3.476218821,-0.188164625,-0.483225985,,,,
1.63E+18,0.20066,-0.406522,-0.560216,-3.473481136,-0.190599323,-0.489787121,,,,
1.63E+18,0.14008,-0.630919,-0.399488,-3.47147451,-0.194664595,-0.495389352,,,,
1.63E+18,0.146485,-0.778399,-0.223716,-3.470073728,-0.200973705,-0.499384181,,,,
1.63E+18,0.204326,-0.715096,0.004555,-3.468608859,-0.208757794,-0.50162137,,,,
1.63E+18,0.272533,-0.41298,0.290667,-3.466565626,-0.215908663,-0.50157582,,,,
1.63E+18,0.35774,0.043895,0.582905,-3.463840261,-0.220038516,-0.498669113,,,,
1.63E+18,0.452128,0.468516,0.801612,-3.460262907,-0.219599571,-0.492840138,,,,
1.63E+18,0.52044,0.772779,0.89476,-3.455741569,-0.214914351,-0.484823915,,,,
1.63E+18,0.553688,0.950506,0.903784,-3.450537235,-0.20718666,-0.47587643,,,,
1.63E+18,0.567546,0.976232,0.865422,-3.445000284,-0.197681478,-0.466838474,,,,
1.63E+18,0.526042,0.909264,0.864095,-3.439324897,-0.187919283,-0.458184365,,,,
1.63E+18,0.380587,0.835105,0.933105,-3.43406441,-0.178826527,-0.449543304,,,,
1.63E+18,0.121248,0.709302,1.046168,-3.430258588,-0.170475584,-0.440212374,,,,
1.63E+18,-0.210155,0.544002,1.120466,-3.429046093,-0.163382473,-0.42975056,,,,
1.63E+18,-0.541366,0.434657,1.079329,-3.431147616,-0.157942523,-0.418546043,,,,
1.63E+18,-0.844495,0.426419,0.918776,-3.436561345,-0.153595897,-0.407752615,,,,
1.63E+18,-1.11366,0.450086,0.680626,-3.445006187,-0.149331762,-0.398564973,,,,
1.63E+18,-1.340326,0.382995,0.451691,-3.45614293,-0.144830844,-0.391758626,,,,
1.63E+18,-1.539049,0.166766,0.282866,-3.469546018,-0.141000943,-0.387241773,,,,
1.63E+18,-1.679408,-0.147952,0.187605,-3.484936705,-0.139333262,-0.384413077,,,,
1.63E+18,-1.777112,-0.418198,0.154462,-3.50173057,-0.140812763,-0.382537051,,,,
1.63E+18,-1.818371,-0.565626,0.146608,-3.519501918,-0.144994796,-0.380992411,,,,
1.63E+18,-1.795769,-0.671917,0.152856,-3.537685395,-0.150650984,-0.37952635,,,,
1.63E+18,-1.71606,-0.750806,0.145927,-3.555643315,-0.15737024,-0.377997771,,,,
1.63E+18,-1.568911,-0.794404,0.105889,-3.572803695,-0.164878204,-0.376538519,,,,
1.63E+18,-1.375895,-0.793793,0.038799,-3.588493006,-0.172822346,-0.375479616,,,,
1.63E+18,-1.145442,-0.757787,-0.035273,-3.60225178,-0.180760174,-0.375091631,,,,
1.63E+18,-0.852454,-0.738187,-0.124285,-3.613706346,-0.188338141,-0.375444365,,,,
1.63E+18,-0.545503,-0.653573,-0.201376,-3.622230777,-0.195719916,-0.376687199,,,,
1.63E+18,-0.249285,-0.508502,-0.235969,-3.627685877,-0.20225573,-0.378700985,,,,
1.63E+18,-0.031625,-0.391163,-0.222652,-3.630178695,-0.207340685,-0.381060645,,,,
1.63E+18,0.100601,-0.458341,-0.163869,-3.630494949,-0.211252365,-0.383287193,,,,
1.63E+18,0.159942,-0.689039,-0.067911,-3.629488952,-0.215835716,-0.384925862,,,,
1.63E+18,0.186593,-1.03505,0.021485,-3.627889512,-0.222726195,-0.385604981,,,,
1.63E+18,0.221133,-1.508994,0.080146,-3.626023606,-0.233076562,-0.385390134,,,,
1.63E+18,0.333899,-1.798562,0.105278,-3.623812247,-0.248166695,-0.384588664,,,,
1.63E+18,0.522848,-1.705815,0.119573,-3.6204733,-0.266152085,-0.383535897,,,,
1.63E+18,0.743056,-1.268802,0.168128,-3.615244753,-0.283210453,-0.382340152,,,,
1.63E+18,0.957348,-0.808751,0.283913,-3.607814288,-0.295898311,-0.380658893,,,,
1.63E+18,1.147554,-0.502166,0.394095,-3.598240686,-0.303985925,-0.377819727,,,,
1.63E+18,1.24805,-0.262812,0.440539,-3.586765293,-0.30900752,-0.373878827,,,,
1.63E+18,1.275679,-0.018396,0.394305,-3.574284633,-0.311635674,-0.369473381,,,,
1.63E+18,1.265503,0.095347,0.270823,-3.561528006,-0.311819632,-0.365530381,,,,
1.63E+18,1.284807,0.065677,0.11486,-3.548872814,-0.310866149,-0.362822117,,,,
1.63E+18,1.333414,0.060598,-0.027611,-3.536024909,-0.310209388,-0.361673532,,,,
1.63E+18,1.382196,0.130114,-0.099501,-3.522690598,-0.3096034,-0.361949645,,,,
1.63E+18,1.439687,0.285396,-0.141058,-3.508868815,-0.308302277,-0.362944642,,,,
1.63E+18,1.50957,0.450016,-0.215059,-3.494471761,-0.30544828,-0.36435524,,,,
1.63E+18,1.545227,0.642857,-0.324073,-3.479376254,-0.300948178,-0.366505803,,,,
1.63E+18,1.504037,0.89778,-0.459074,-3.463923786,-0.294519525,-0.369746574,,,,
1.63E+18,1.404676,1.110379,-0.607514,-3.448883609,-0.28554184,-0.374337256,,,,
1.63E+18,1.237089,1.153663,-0.746128,-3.434836669,-0.274437908,-0.380412473,,,,
1.63E+18,0.990125,0.986879,-0.84076,-3.422465937,-0.262901426,-0.387873658,,,,
1.63E+18,0.673156,0.670189,-0.877168,-3.41256456,-0.25303251,-0.396281365,,,,
1.63E+18,0.333498,0.318243,-0.885999,-3.405833087,-0.246330705,-0.405052933,,,,
1.63E+18,0.014399,-0.032358,-0.868458,-3.402498064,-0.243148235,-0.413913037,,,,
1.63E+18,-0.232879,-0.288468,-0.830969,-3.402354076,-0.24347181,-0.422597505,,,,
1.63E+18,-0.393886,-0.482531,-0.810863,-3.404682895,-0.246356527,-0.430907302,,,,
1.63E+18,-0.469878,-0.651915,-0.809972,-3.408621705,-0.251181776,-0.439015828,,,,
1.63E+18,-0.493946,-0.753616,-0.823883,-3.413320545,-0.257701009,-0.447115652,,,,
1.63E+18,-0.524314,-0.710454,-0.859173,-3.418259942,-0.265237073,-0.455354376,,,,
1.63E+18,-0.58006,-0.591597,-0.894726,-3.423503149,-0.272341704,-0.463946216,,,,
1.63E+18,-0.645231,-0.482688,-0.911167,-3.429303675,-0.278257598,-0.472893362,,,,
1.63E+18,-0.735936,-0.407081,-0.86029,-3.435756067,-0.28308454,-0.482005148,,,,
1.63E+18,-0.825349,-0.40633,-0.740107,-3.443115333,-0.287155298,-0.490607938,,,,
1.63E+18,-0.927328,-0.465043,-0.557406,-3.451368929,-0.29121865,-0.498009103,,,,
1.63E+18,-0.972934,-0.53545,-0.315346,-3.46064209,-0.29586902,-0.503583092,,,,
1.63E+18,-0.887814,-0.605978,-0.017925,-3.470371555,-0.301223589,-0.506736592,,,,
1.63E+18,-0.673627,-0.564405,0.308417,-3.479249581,-0.307283291,-0.50691584,,,,
